geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	database	userId
GO:0051174	regulation of phosphorus metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051174	1609	128	56.80815574848724	2.2531975966040503	0	0	25;136;335;558;578;654;673;801;824;868;894;900;902;904;960;1027;1028;1326;1408;1453;1540;1609;1739;1839;1844;1846;1847;1850;1855;1991;2043;2069;2081;2149;2254;2260;2308;2324;2889;3487;3551;3565;3707;4092;4216;4249;4293;4771;4914;5151;5187;5223;5294;5295;5525;5527;5528;5576;5578;5591;5604;5607;5621;5770;5903;5979;6348;6647;6789;7016;7040;7057;7098;7128;7293;7410;7430;7476;7481;7525;8312;8398;8567;8651;8661;8767;8792;8795;8851;8877;9020;9021;9261;9451;9618;10125;10637;10892;11171;11214;11277;11315;11331;22933;23043;23171;23236;23239;23529;23530;26524;27250;29904;50855;51422;51429;55066;55844;56937;57521;57731;79888;80824;83667;83729;84174;116986;376497	geneontology_Biological_Process	PPP2R5C;CCNT1;WNT11;CCNH;SLA2;SIRT2;DUSP16;MADD;PIK3R1;ITPKB;PDCD4;NTRK1;ABL1;RAPGEF1;BAK1;LPCAT1;SPTBN4;MAP3K8;STRAP;ERN1;PDPR;TNFAIP3;PARD6A;CBLB;MALT1;DUSP4;CDKN1B;PMEPA1;CDK5R1;NF2;VAV2;MAP3K14;FOXO1;PRKAR2A;SESN2;DUSP5;SNX9;FGF9;TNFRSF4;CCNG1;THBS1;YES1;EREG;CSNK1D;RASGRP1;EPHA4;AKAP13;EZR;RANBP2;BMP6;TNFRSF11A;SOCS1;TGFB1;SLC27A1;TRAF4;AXIN1;FGFR1;RPTOR;RET;DUSP2;MAP3K9;PRNP;CLCF1;TNFRSF10B;AGAP2;IL4;PLA2G6;PDE8A;DGKQ;IGFBP4;PRKAG2;PRKDC;PTPN1;PHLPP1;TESK1;CRY2;RIPK2;CDKN1C;PER1;CCND2;GPD1L;MAP2K5;DLG1;TNIK;LATS2;SMAD7;PRKCA;MGAT5;IKBKB;AXL;SPHK1;F2R;LEFTY1;SOCS3;WNT7A;MAP2K1;INHBE;APOA1;CD44;ELANE;MAPKAPK2;PPP2R5A;PHB2;EEF2K;ADORA2B;TLR3;SOD1;PPP2R5D;CCL3;STK4;DUSP8;HBEGF;PARK7;PPP2R2D;NNT;CALM1;FLT4;PIK3CG;PGAM1;CYLD;TREX1;CAPN2;PLCB1;BRAF;EIF2AK3;MAP3K4;EIF3A;DVL1
GO:0019220	regulation of phosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019220	1607	128	56.73754275190739	2.256001825100135	0	0	25;136;335;558;578;654;673;801;824;868;894;900;902;904;960;1027;1028;1326;1408;1453;1540;1609;1739;1839;1844;1846;1847;1850;1855;1991;2043;2069;2081;2149;2254;2260;2308;2324;2889;3487;3551;3565;3707;4092;4216;4249;4293;4771;4914;5151;5187;5223;5294;5295;5525;5527;5528;5576;5578;5591;5604;5607;5621;5770;5903;5979;6348;6647;6789;7016;7040;7057;7098;7128;7293;7410;7430;7476;7481;7525;8312;8398;8567;8651;8661;8767;8792;8795;8851;8877;9020;9021;9261;9451;9618;10125;10637;10892;11171;11214;11277;11315;11331;22933;23043;23171;23236;23239;23529;23530;26524;27250;29904;50855;51422;51429;55066;55844;56937;57521;57731;79888;80824;83667;83729;84174;116986;376497	geneontology_Biological_Process	PPP2R5C;CCNT1;WNT11;CCNH;SLA2;SIRT2;DUSP16;MADD;PIK3R1;ITPKB;PDCD4;NTRK1;ABL1;RAPGEF1;BAK1;LPCAT1;SPTBN4;MAP3K8;STRAP;ERN1;PDPR;TNFAIP3;PARD6A;CBLB;MALT1;DUSP4;CDKN1B;PMEPA1;CDK5R1;NF2;VAV2;MAP3K14;FOXO1;PRKAR2A;SESN2;DUSP5;SNX9;FGF9;TNFRSF4;CCNG1;THBS1;YES1;EREG;CSNK1D;RASGRP1;EPHA4;AKAP13;EZR;RANBP2;BMP6;TNFRSF11A;SOCS1;TGFB1;SLC27A1;TRAF4;AXIN1;FGFR1;RPTOR;RET;DUSP2;MAP3K9;PRNP;CLCF1;TNFRSF10B;AGAP2;IL4;PLA2G6;PDE8A;DGKQ;IGFBP4;PRKAG2;PRKDC;PTPN1;PHLPP1;TESK1;CRY2;RIPK2;CDKN1C;PER1;CCND2;GPD1L;MAP2K5;DLG1;TNIK;LATS2;SMAD7;PRKCA;MGAT5;IKBKB;AXL;SPHK1;F2R;LEFTY1;SOCS3;WNT7A;MAP2K1;INHBE;APOA1;CD44;ELANE;MAPKAPK2;PPP2R5A;PHB2;EEF2K;ADORA2B;TLR3;SOD1;PPP2R5D;CCL3;STK4;DUSP8;HBEGF;PARK7;PPP2R2D;NNT;CALM1;FLT4;PIK3CG;PGAM1;CYLD;TREX1;CAPN2;PLCB1;BRAF;EIF2AK3;MAP3K4;EIF3A;DVL1
GO:0051240	positive regulation of multicellular organismal process	http://amigo.geneontology.org/amigo/term/GO:0051240	1579	124	55.74896079978952	2.224256707588138	0	0	25;27;136;330;382;558;654;673;784;864;940;942;943;1235;1277;1453;1491;1540;1778;1839;1855;1991;2034;2043;2069;2113;2149;2254;2260;2324;2627;2889;2956;3065;3113;3133;3398;3565;3575;3594;3595;3635;3662;3707;3716;3805;4124;4673;4791;4914;4926;5020;5021;5045;5295;5336;5578;5584;5588;5591;5604;5734;5970;5979;6198;6319;6348;6431;6498;6615;6647;6711;6776;6993;7040;7056;7057;7098;7128;7374;7376;7430;7476;7481;7704;7976;8013;8651;8744;8767;8792;8864;8877;9253;9261;9451;10000;10125;10458;10892;11315;22933;23129;23175;23236;23493;23529;27131;27230;28514;29072;29904;51593;54434;54941;56253;57731;79602;84433;114548;115650;118460;161882;376497	geneontology_Biological_Process	WNT11;PLXND1;PER2;SIRT2;PIK3R1;ITPKB;NTRK1;RNF125;ABL1;RAPGEF1;IRF4;SPTBN4;IL12RB2;ADIPOR2;NR4A3;CTH;TNFAIP3;CD86;MALT1;ARF6;KIR2DL4;IL12RB1;INPP5D;FGF9;DYNLT1;SKIL;NUMBL;THBS1;RUNX3;EREG;DYNC1H1;JAK1;CSNK1D;RASGRP1;EPHA4;EZR;BMP6;THBD;TNFRSF11A;SOCS1;TGFB1;SLC27A1;CCR6;MAN2A1;EPAS1;ETS1;PTGER4;FGFR1;RET;CD28;CLCF1;CARD11;IL4;ZFPM1;FURIN;SCD;NR1H2;SRSF6;SSH1;IL7R;NLRP3;PRKDC;BAIAP2;TNFRSF13C;RIPK2;SRRT;PRKCQ;PRKCI;COL1A1;ID2;SERP1;GATA6;PLCG2;DLL1;CRTAM;STAT5A;TNFSF9;NUMA1;PRKCA;HEY2;AXL;SPHK1;HDAC1;F2R;AKT3;ZBTB16;OXTR;SPTBN1;WNT7A;MAP2K1;SETD2;ABL2;LPIN1;CACNB3;ELANE;MAPKAPK2;TNFRSF8;EEF2K;ADORA2B;HLA-DPA1;TLR3;SOD1;RPS6KB1;MSH6;CCL3;NAP1L1;SNAI1;HBEGF;PARK7;RELA;OXT;FLT4;CYLD;BIRC3;FZD3;HLA-E;NFKB2;PLCB1;BRAF;EIF2AK3;UNG;SNX5;EXOSC6;DVL1
GO:0051247	positive regulation of protein metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051247	1568	127	55.36058931860036	2.294050723866298	0	0	25;136;330;558;578;654;673;801;842;843;894;904;940;942;943;960;1027;1326;1453;1609;1739;1839;1847;1855;1938;1991;2043;2069;2081;2149;2254;2260;2308;2324;2889;3191;3487;3565;3662;4092;4216;4293;4914;5045;5151;5294;5525;5528;5576;5578;5588;5598;5604;5607;5621;5770;5970;5979;6198;6348;6647;6720;6789;7040;7057;7098;7128;7133;7376;7430;7476;7481;7525;8312;8398;8567;8651;8767;8792;8795;8851;8877;9020;9021;9261;9451;9618;9709;9817;10125;10267;10425;10637;10892;11059;11214;11315;11331;22927;22933;23043;23151;23198;23236;23291;23529;25898;26577;26999;27230;51422;51429;54205;56616;57521;57599;64065;79139;79888;83593;83729;84433;114548;115650;161882;340485;376497	geneontology_Biological_Process	CCNT1;WNT11;SIRT2;MADD;GRAMD4;NTRK1;RAMP1;ABL1;RAPGEF1;IRF4;BAK1;LPCAT1;DERL1;MAP3K8;ERN1;TNFAIP3;CD86;MALT1;CDKN1B;CDK5R1;RASSF5;MAP3K14;FOXO1;PRKAR2A;DUSP5;SNX9;FGF9;WDR48;THBS1;YES1;EREG;HNRNPL;CSNK1D;RASGRP1;EPHA4;AKAP13;EZR;BMP6;TNFRSF11A;SOCS1;TGFB1;PCOLCE2;SLC27A1;TRAF4;PSME4;CASP9;AXIN1;FGFR1;HABP4;RPTOR;RET;MAP3K9;PRNP;CD28;CLCF1;TNFRSF10B;CARD11;IL4;ZFPM1;PLA2G6;FURIN;ACER2;PDE8A;DGKQ;NR1H2;ARIH2;IGFBP4;CYFIP2;PRKAG2;NLRP3;TNFRSF1B;PTPN1;PERP;CYCS;TNFRSF13C;RIPK2;FBXW11;PRKCQ;CCND2;MAP2K5;SERP1;DLG1;KEAP1;TNIK;EEF2;SMAD7;PRKCA;AXL;SPHK1;F2R;LEFTY1;HERPUD1;SOCS3;WWP1;MAPK7;DIABLO;WNT7A;MAP2K1;RCHY1;INHBE;CD44;CASP10;ELANE;MAPKAPK2;PPP2R5A;TNFRSF8;PHB2;ADORA2B;TLR3;SOD1;PPP2R5D;RPS6KB1;CCL3;SREBF1;STK4;HBEGF;PARK7;RELA;CALM1;FLT4;PIK3CG;BIRC3;PLCB1;BRAF;EIF2AK3;MAP3K4;DVL1
GO:0010941	regulation of cell death	http://amigo.geneontology.org/amigo/term/GO:0010941	1552	137	54.79568534596159	2.5001968519059106	0	0	25;330;558;578;654;662;673;824;842;843;894;940;943;960;1027;1459;1491;1493;1540;2021;2043;2073;2099;2149;2260;2308;2324;2627;2683;2869;3002;3065;3313;3551;3560;3565;3575;3635;3676;3707;3939;4293;4353;4771;4864;4914;4929;5055;5133;5151;5294;5295;5336;5467;5578;5584;5588;5591;5598;5607;5621;5770;5924;5966;5970;5979;6198;6348;6431;6498;6615;6647;6789;6810;6993;7040;7057;7088;7098;7128;7133;7293;7374;7410;7476;7481;7534;7704;7976;8013;8061;8398;8535;8567;8644;8767;8795;8851;8874;8877;9021;9451;9618;9709;10488;10637;10672;10892;11214;11315;11331;22933;23151;23239;23493;23529;23530;26524;27250;28514;28960;29904;54205;54434;56616;64065;64857;83593;83729;84433;114548;116986;121512;131450;133746;135112;340485	geneontology_Biological_Process	WNT11;SIRT2;B4GALT1;MADD;GRAMD4;PIK3R1;ITPKB;PDCD4;NTRK1;ABL1;NR4A2;BAK1;TLE1;GRK5;NR4A3;CTH;TNFAIP3;JMY;MALT1;REL;GNA13;CDKN1B;CDK5R1;ARHGEF7;RASSF5;NF2;PDCD1;VAV2;FOXO1;CTLA4;INPP5D;TNFRSF4;DYNLT1;SKIL;THBS1;EPHA4;AKAP13;BMP6;TGFB1;TRAF4;CASP9;DCPS;PPARD;AKR1C3;FGFR1;LDHA;RET;MAP3K9;PRNP;CD28;CLCF1;TNFRSF10B;AGAP2;CARD11;IL4;PLA2G6;CSNK2A2;ACER2;PDE8A;RASGRF2;ITGA4;GZMB;PLEKHG2;SRSF6;SSH1;IL7R;NLRP3;FGD4;PRKDC;TNFRSF1B;PTPN1;PHLPP1;PERP;CD200R1;CYCS;RIPK2;PRKCQ;PRKCI;CCND2;MAP2K5;GATA6;PLCG2;DLL1;LATS2;PRKCA;FOSL1;IKBKB;HEY2;STX4;AXL;SPHK1;HDAC1;F2R;LEFTY1;NCOA7;HERPUD1;SERPINB2;ZBTB16;SOCS3;HSPA9;MAPK7;DIABLO;ESR1;WNT7A;INHBE;CD44;CASP10;ENDOG;TNFRSF8;PHB2;EEF2K;CREB3;TLR3;SOD1;IL2RB;RPS6KB1;CCL3;SNAI1;STK4;PARK7;RELA;NNT;MPO;YWHAZ;CBX4;FLT4;PIK3CG;CYLD;BIRC3;FZD3;NPC1;CAPN2;BNIP1;BRAF;EIF2AK3;ERCC5;UNG
GO:0009719	response to endogenous stimulus	http://amigo.geneontology.org/amigo/term/GO:0009719	1499	126	52.92444093659563	2.3807525931346185	0	0	15;25;115;335;382;654;673;801;824;842;864;960;1027;1028;1036;1277;1291;1407;1408;1453;1583;1938;2021;2043;2069;2099;2113;2254;2260;2308;2591;2627;2734;2767;2769;2889;2908;2962;3036;3065;3178;3726;4092;4864;4914;4926;4929;5020;5021;5045;5138;5140;5151;5187;5294;5295;5467;5576;5584;5588;5591;5598;5621;5734;5770;5860;5905;5932;5970;6198;6431;6497;6498;6647;6652;6720;6721;6776;7040;7057;7376;7430;7476;7525;8013;8061;8312;8644;8651;8767;8851;9021;9619;9804;9970;9975;10267;10458;10637;11171;11214;11277;11315;11331;22933;23019;23089;23175;23235;23236;26524;27250;29904;50855;54434;56937;57521;65010;79039;79602;80326;83667;84174;114548;197131;376497	geneontology_Biological_Process	SLA2;SIRT2;PIK3R1;PDCD4;NTRK1;RAMP1;ABL1;NR4A2;RAPGEF1;ADIPOR2;NR4A3;STRAP;GNA15;PARD6A;HAS1;NR3C1;CDKN1B;SKI;PMEPA1;CDK5R1;ARF6;FOXO1;PRKAR2A;SIK2;SESN2;FGF9;PDE2A;SKIL;THBS1;RUNX3;YES1;NR1I3;EREG;SREBF2;CSNK1D;PDE3B;EPHA4;AKAP13;EZR;AANAT;BMP6;SOCS1;TGFB1;RANGAP1;SLC27A1;SORD;UBR1;CASP9;AXIN1;ETS1;PPARD;AKR1C3;PTGER4;FGFR1;RPTOR;PRNP;TOMM20;FURIN;PDE8A;NR1H2;ADCY9;SRSF6;SSH1;NLRP3;PRKDC;NR1D2;PTPN1;BAIAP2;CRY2;RIPK2;CDKN1C;PER1;PRKCQ;PRKCI;COL1A1;GATA6;EEF2;STAT5A;NUMA1;LATS2;SMAD7;FOSL1;WNT10A;CYP11A1;HDAC1;LEFTY1;GALNT3;SLC26A6;SOCS3;OXTR;MAPK7;ESR1;WNT7A;ABCG1;GLG1;APOA1;CD44;COL6A1;GTF2F1;PEG10;ENDOG;LPIN1;HNRNPA1;CNOT1;PHB2;EEF2K;SOD1;RPS6KB1;CRY1;SREBF1;JUNB;CDO1;PARK7;RELA;OXT;CALM1;RBBP8;PIK3CG;NPC1;TREX1;CAPN2;PLCB1;BRAF;DDX54;QDPR;GNA11
GO:1901700	response to oxygen-containing compound	http://amigo.geneontology.org/amigo/term/GO:1901700	1478	132	52.18300447250723	2.529559218261275	0	0	15;25;27;115;558;578;613;654;673;801;824;842;942;1027;1036;1277;1291;1292;1407;1511;1583;1604;1609;1791;1938;1991;2021;2043;2069;2081;2099;2113;2149;2308;2767;2769;2775;2878;2889;2908;3191;3359;3587;3595;3726;3939;4353;4791;4793;4914;4929;5020;5021;5138;5140;5151;5187;5294;5295;5336;5423;5467;5576;5578;5584;5588;5591;5598;5621;5734;5770;5860;5905;5932;5970;5979;6198;6319;6348;6431;6494;6602;6647;6720;6776;6810;7040;7056;7057;7128;7133;7284;7376;7430;7476;7481;7525;8013;8061;8398;8644;8651;8767;8792;8851;9021;9024;9261;9804;10458;10804;10892;10949;11277;11315;22933;23175;23235;23236;27250;28960;29904;54434;57332;57521;65010;83667;84174;114548;197131;340485;376497	geneontology_Biological_Process	WNT11;BCR;SLA2;SIRT2;PIK3R1;PDCD4;NTRK1;ABL1;NR4A2;RAPGEF1;BAK1;IL12RB2;NR4A3;ERN1;TNFAIP3;GNA15;DNTT;CD86;MALT1;NR3C1;CDKN1B;NFKBIB;CDK5R1;FOXO1;PRKAR2A;SIK2;SESN2;PDE2A;THBS1;SIPA1;YES1;EREG;HNRNPL;GNAO1;HTR3A;PDE3B;EPHA4;EZR;AANAT;BMP6;THBD;TNFRSF11A;CBX8;SOCS1;TGFB1;RANGAP1;SLC27A1;GPX3;UBR1;CASP9;ETS1;DCPS;PPARD;AKR1C3;IL10RA;PTGER4;LDHA;RPTOR;RET;PRNP;PLA2G6;TOMM20;ACER2;PDE8A;DGKQ;SCD;NR1H2;ADCY9;GJB6;SRSF6;SSH1;NLRP3;PRKDC;TNFRSF1B;PTPN1;BAIAP2;RIPK2;PER1;PRKCQ;PRKCI;COL1A1;PLCG2;EEF2;STAT5A;PRKCA;FOSL1;BRSK2;CYP11A1;STX4;AXL;F2R;SLC26A6;SOCS3;OXTR;MAPK7;ESR1;WNT7A;CTSG;HNRNPA0;ABL2;TUFM;COL6A1;ENDOG;LPIN1;ELANE;MAPKAPK2;CD55;EEF2K;COL6A2;SOD1;RPS6KB1;SMARCD1;CRY1;CCL3;SREBF1;JUNB;POLB;CDO1;PARK7;RELA;OXT;MPO;CALM1;RBBP8;PIK3CG;NFKB2;TREX1;CAPN2;PLCB1;BRAF;QDPR;GNA11
GO:0048585	negative regulation of response to stimulus	http://amigo.geneontology.org/amigo/term/GO:0048585	1469	118	51.865245987897914	2.275126585296323	0	0	25;335;558;613;784;801;868;960;1027;1407;1408;1459;1491;1540;1604;1739;1844;1846;1847;1850;1855;1991;1997;2043;2099;2113;2254;2260;2308;2324;2734;2889;3065;3090;3133;3487;3575;3635;3662;3708;3805;4092;4771;4772;4854;4914;4929;5055;5138;5140;5151;5169;5187;5467;5588;5591;5598;5607;5621;5734;5770;5922;5970;5979;5996;6198;6497;6498;6615;6789;7040;7056;7057;7088;7098;7128;7133;7293;7376;7430;7481;8013;8027;8312;8651;8661;8795;8874;9021;9709;9984;10000;10488;11171;11277;11315;11331;22933;23019;23089;23171;23235;23239;23291;23462;23493;26524;27131;27250;54941;56937;80824;83667;84174;114548;131450;135112;197131	geneontology_Biological_Process	WNT11;BCR;SLA2;SIRT2;DUSP16;PDCD4;NTRK1;RNF125;ABL1;NR4A2;RAPGEF1;IRF4;TLE1;NR4A3;CTH;STRAP;TNFAIP3;CBLB;DUSP4;CDKN1B;SKI;PMEPA1;ARHGEF7;NF2;RGS1;FOXO1;KIR2DL4;NFATC1;SIK2;SESN2;INPP5D;ITPR1;DUSP5;FGF9;PDE2A;TNFRSF4;HIC1;SKIL;THBS1;PDE3B;ENPP3;EPHA4;EZR;THBD;NOTCH3;SOCS1;TGFB1;UBR1;AXIN1;ETS1;PPARD;PTGER4;FGFR1;RET;DUSP2;STAM;PRNP;TNFRSF10B;CSNK2A2;PDE8A;NR1H2;RASA2;IGFBP4;IL7R;NLRP3;PRKDC;TNFRSF1B;PTPN1;PHLPP1;CD200R1;CRY2;FBXW11;PER1;PRKCQ;HEY1;GPD1L;MAP2K5;DLG1;LATS2;SMAD7;HEY2;AXL;HDAC1;NCOA7;HERPUD1;AKT3;SERPINB2;SOCS3;MAPK7;ESR1;GLG1;APOA1;CD44;PEG10;ELF1;CACNB3;ELANE;CNOT1;PHB2;CD55;CREB3;TLR3;RPS6KB1;CRY1;SNAI1;STK4;DUSP8;PARK7;RELA;CALM1;FLT4;CYLD;HLA-E;THOC1;TREX1;SNX5;EIF3A;DVL1
GO:0043067	regulation of programmed cell death	http://amigo.geneontology.org/amigo/term/GO:0043067	1441	130	50.87666403578005	2.555198979016683	0	0	25;330;558;578;654;662;673;824;842;843;894;940;943;960;1027;1459;1491;1493;1540;2021;2043;2073;2099;2149;2260;2308;2324;2627;2683;2869;3002;3065;3313;3551;3560;3565;3575;3635;3676;3707;3939;4293;4353;4771;4914;4929;5055;5133;5294;5295;5336;5467;5578;5584;5588;5591;5598;5607;5621;5770;5924;5970;5979;6198;6348;6431;6498;6615;6647;6789;6810;7040;7057;7088;7098;7128;7133;7293;7374;7410;7476;7481;7534;7704;7976;8013;8061;8398;8535;8567;8644;8767;8795;8851;8874;8877;9021;9451;9618;9709;10488;10637;10672;10892;11214;11315;11331;22933;23151;23239;23493;23529;23530;26524;27250;28514;28960;29904;54205;56616;64065;64857;83593;83729;84433;114548;116986;121512;133746;340485	geneontology_Biological_Process	WNT11;SIRT2;B4GALT1;MADD;GRAMD4;PIK3R1;ITPKB;PDCD4;NTRK1;ABL1;NR4A2;BAK1;TLE1;GRK5;NR4A3;CTH;TNFAIP3;JMY;MALT1;GNA13;CDKN1B;CDK5R1;ARHGEF7;RASSF5;NF2;PDCD1;VAV2;FOXO1;CTLA4;INPP5D;TNFRSF4;SKIL;THBS1;EPHA4;AKAP13;BMP6;TGFB1;TRAF4;CASP9;DCPS;PPARD;AKR1C3;FGFR1;LDHA;RET;MAP3K9;PRNP;CD28;CLCF1;TNFRSF10B;AGAP2;CARD11;IL4;PLA2G6;CSNK2A2;ACER2;RASGRF2;ITGA4;GZMB;PLEKHG2;SRSF6;IL7R;NLRP3;FGD4;PRKDC;TNFRSF1B;PTPN1;PHLPP1;PERP;CYCS;RIPK2;PRKCQ;PRKCI;CCND2;MAP2K5;GATA6;PLCG2;DLL1;LATS2;PRKCA;FOSL1;IKBKB;HEY2;STX4;AXL;SPHK1;HDAC1;F2R;LEFTY1;HERPUD1;SERPINB2;ZBTB16;SOCS3;HSPA9;MAPK7;DIABLO;ESR1;WNT7A;INHBE;CD44;CASP10;ENDOG;TNFRSF8;PHB2;EEF2K;CREB3;TLR3;SOD1;IL2RB;RPS6KB1;CCL3;SNAI1;STK4;PARK7;RELA;NNT;MPO;YWHAZ;CBX4;FLT4;PIK3CG;CYLD;BIRC3;FZD3;CAPN2;BNIP1;BRAF;EIF2AK3;ERCC5;UNG
GO:0042325	regulation of phosphorylation	http://amigo.geneontology.org/amigo/term/GO:0042325	1432	122	50.55890555117074	2.4130269172168615	0	0	25;136;335;558;578;654;673;801;868;894;900;902;904;960;1027;1028;1326;1453;1540;1609;1739;1839;1844;1846;1847;1850;1855;1991;2043;2069;2081;2149;2254;2260;2308;2324;2889;3487;3551;3565;3707;4092;4216;4293;4771;4914;5151;5187;5223;5294;5295;5525;5527;5528;5576;5578;5591;5604;5607;5621;5770;5903;5979;6348;6647;6789;7016;7040;7057;7098;7128;7293;7410;7430;7476;7481;7525;8312;8398;8567;8651;8661;8767;8792;8795;8851;8877;9020;9021;9261;9451;9618;10125;10637;10892;11171;11214;11277;11315;11331;22933;23043;23171;23236;23239;23529;23530;26524;27250;29904;50855;51422;51429;56937;57521;57731;80824;83667;83729;84174;116986;376497	geneontology_Biological_Process	PPP2R5C;CCNT1;WNT11;CCNH;SLA2;SIRT2;DUSP16;MADD;PIK3R1;ITPKB;PDCD4;NTRK1;ABL1;RAPGEF1;BAK1;SPTBN4;MAP3K8;STRAP;ERN1;TNFAIP3;PARD6A;CBLB;MALT1;DUSP4;CDKN1B;PMEPA1;CDK5R1;NF2;VAV2;MAP3K14;FOXO1;PRKAR2A;SESN2;DUSP5;SNX9;FGF9;TNFRSF4;CCNG1;THBS1;YES1;EREG;CSNK1D;RASGRP1;EPHA4;AKAP13;EZR;RANBP2;BMP6;TNFRSF11A;SOCS1;TGFB1;SLC27A1;TRAF4;AXIN1;FGFR1;RPTOR;RET;DUSP2;MAP3K9;PRNP;CLCF1;TNFRSF10B;AGAP2;IL4;PLA2G6;PDE8A;DGKQ;IGFBP4;PRKAG2;PRKDC;PTPN1;PHLPP1;TESK1;RIPK2;CDKN1C;PER1;CCND2;GPD1L;MAP2K5;DLG1;TNIK;LATS2;SMAD7;PRKCA;IKBKB;AXL;SPHK1;F2R;LEFTY1;SOCS3;WNT7A;MAP2K1;INHBE;APOA1;CD44;ELANE;MAPKAPK2;PPP2R5A;PHB2;EEF2K;ADORA2B;TLR3;SOD1;PPP2R5D;CCL3;STK4;DUSP8;HBEGF;PARK7;NNT;CALM1;FLT4;PIK3CG;PGAM1;CYLD;TREX1;PLCB1;BRAF;EIF2AK3;MAP3K4;EIF3A;DVL1
GO:0042981	regulation of apoptotic process	http://amigo.geneontology.org/amigo/term/GO:0042981	1427	128	50.382373059721125	2.5405710812445106	0	0	25;330;558;578;654;662;673;824;842;843;894;940;943;960;1027;1459;1491;1493;1540;2021;2043;2073;2099;2149;2260;2308;2324;2627;2683;2869;3002;3065;3313;3551;3560;3565;3575;3635;3676;3707;3939;4293;4353;4771;4914;4929;5055;5133;5294;5295;5467;5578;5584;5588;5591;5598;5607;5621;5770;5924;5970;5979;6198;6348;6431;6498;6615;6647;6789;6810;7040;7057;7088;7098;7128;7133;7293;7374;7410;7476;7481;7534;7704;7976;8013;8061;8398;8535;8567;8644;8767;8795;8851;8874;8877;9021;9451;9618;9709;10488;10637;10672;10892;11214;11315;11331;22933;23151;23239;23493;23529;23530;26524;27250;28514;29904;54205;56616;64065;64857;83593;83729;84433;114548;116986;121512;133746;340485	geneontology_Biological_Process	WNT11;SIRT2;B4GALT1;MADD;GRAMD4;PIK3R1;ITPKB;PDCD4;NTRK1;ABL1;NR4A2;BAK1;TLE1;GRK5;NR4A3;CTH;TNFAIP3;JMY;MALT1;GNA13;CDKN1B;CDK5R1;ARHGEF7;RASSF5;NF2;PDCD1;VAV2;FOXO1;CTLA4;INPP5D;TNFRSF4;SKIL;THBS1;EPHA4;AKAP13;BMP6;TGFB1;TRAF4;CASP9;PPARD;AKR1C3;FGFR1;LDHA;RET;MAP3K9;PRNP;CD28;CLCF1;TNFRSF10B;AGAP2;CARD11;IL4;PLA2G6;CSNK2A2;ACER2;RASGRF2;ITGA4;GZMB;PLEKHG2;SRSF6;IL7R;NLRP3;FGD4;PRKDC;TNFRSF1B;PTPN1;PHLPP1;PERP;CYCS;RIPK2;PRKCQ;PRKCI;CCND2;MAP2K5;GATA6;DLL1;LATS2;PRKCA;FOSL1;IKBKB;HEY2;STX4;AXL;SPHK1;HDAC1;F2R;LEFTY1;HERPUD1;SERPINB2;ZBTB16;SOCS3;HSPA9;MAPK7;DIABLO;ESR1;WNT7A;INHBE;CD44;CASP10;ENDOG;TNFRSF8;PHB2;EEF2K;CREB3;TLR3;SOD1;IL2RB;RPS6KB1;CCL3;SNAI1;STK4;PARK7;RELA;NNT;MPO;YWHAZ;CBX4;FLT4;PIK3CG;CYLD;BIRC3;FZD3;CAPN2;BNIP1;BRAF;EIF2AK3;ERCC5;UNG
